itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate
49073,B 2--PET 1000 ML,134,SOFT DRINKS-NP,YAZAT FOOD NEPAL-NEPAL,B 2,PET,,,1000,ML,1000.000 ML,201806
49271,LAVILA-MIXED FRUIT-FRUIT COCKTAIL CAN 250 ML,134,SOFT DRINKS-NP,THE AGRI. MKT. - BNGLADESH,LAVILA,CAN,MIXED FRUIT,,250,ML,250.000 ML,201806
49047,MINUTE MAID-ORANGE-PULPY ORANGE PET 250 ML,134,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,MINUTE MAID,PET,ORANGE,,250,ML,250.000 ML,201806
49048,SLICE-MANGO-TROPICANA PET 500 ML,134,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,SLICE,PET,MANGO,,500,ML,500.000 ML,201806
49292,KINLEY--PET 1000 ML,134,SOFT DRINKS-NP,KINLEY DRINKING WATER INDS-NPL,KINLEY,PET,,,1000,ML,1000.000 ML,201807
49289,RELIABLE CHAKRA-ALMOND-BADAM DRINK CAN 180 ML,134,SOFT DRINKS-NP,KIMU FOOD EXPORT-INDIA,RELIABLE CHAKRA,CAN,ALMOND,,180,ML,180.000 ML,201807
49424,SLICE-MANGO-TROPICANA PET 350 ML,134,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,SLICE,PET,MANGO,,350,ML,350.000 ML,201807
49455,AQUA QUENCH--PET 1000 ML,134,SOFT DRINKS-NP,CM AQUA BEVERAGES - NEPAL,AQUA QUENCH,PET,,,1000,ML,1000.000 ML,201808
49447,DRINKO-MANGO-FLOAT MANGO PET 250 ML,134,SOFT DRINKS-NP,MYMENSINGH AGRO LTD-BANGLADESH,DRINKO,PET,MANGO,,250,ML,250.000 ML,201808
49557,KARUWA--PET 1000 ML,134,SOFT DRINKS-NP,K.A.S GROUP-NEPAL,KARUWA,PET,,,1000,ML,1000.000 ML,201808
49448,PULPY-MANGO-MANGO PET 1000 ML,134,SOFT DRINKS-NP,UNITED BEVERAGE PVT LTD-NEPAL,PULPY,PET,MANGO,,1000,ML,1000.000 ML,201808
49550,PULPY-POMEGRANATE-POMEGRANATE PET 1000 ML,134,SOFT DRINKS-NP,UNITED BEVERAGE PVT LTD-NEPAL,PULPY,PET,POMEGRANATE,,1000,ML,1000.000 ML,201808
49551,SLICE-MANGO-PET 1750 ML,134,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,SLICE,PET,MANGO,,1750,ML,1750.000 ML,201808
49454,THOPA--PET 1000 ML,134,SOFT DRINKS-NP,THOPA DRINKING WATER-NEPAL,THOPA,PET,,,1000,ML,1000.000 ML,201808
49572,VALLEY--PET 1000 ML,134,SOFT DRINKS-NP,N.K FOOD & BEVERAGE-NEPAL,VALLEY,PET,,,1000,ML,1000.000 ML,201808
49737,BURRST MITHO-LYCHEE-LITCHI PET 170 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,BURRST MITHO,PET,LYCHEE,,170,ML,170.000 ML,201809
49731,DEMI'S-MANGO-AAM RUS MANGO TPK 200 ML,134,SOFT DRINKS-NP,DEMIGOD AGRO FOOD-INDIA,DEMI'S,TPK,MANGO,,200,ML,200.000 ML,201809
49642,HAMRO--PET 1000 ML,134,SOFT DRINKS-NP,A-ONE POLYMERS & BEVERAGE-NP,HAMRO,PET,,,1000,ML,1000.000 ML,201809
49741,HAMRO JAL--PET 1000 ML,134,SOFT DRINKS-NP,HAMRO PRAYAS JAL UDYOG-NEPAL,HAMRO JAL,PET,,,1000,ML,1000.000 ML,201809
49750,HOLIDAY--PET 1000 ML,134,SOFT DRINKS-NP,S.N.B MINERAL WATER & BEVRG-NP,HOLIDAY,PET,,,1000,ML,1000.000 ML,201809
49634,REAL BURRST-ORANGE-ORANGE TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL BURRST,TPK,ORANGE,,1000,ML,1000.000 ML,201809
49738,RED BLUE--CAN 250 ML,134,SOFT DRINKS-NP,VIET-MY FOOD BEVERAGE-VIETNAM,RED BLUE,CAN,,,250,ML,250.000 ML,201809
49730,RED X--123 ENERGY DRNK CAN 250 ML,134,SOFT DRINKS-NP,NAM VIET PHAT FOOD CO.-VIETNAM,RED X,CAN,,,250,ML,250.000 ML,201809
49635,RIO JUCILO-MANGO-MANGO TPK 200 ML,134,SOFT DRINKS-NP,CG FOODS- NEPAL,RIO JUCILO,TPK,MANGO,,200,ML,200.000 ML,201809
50008,AQUA BLUE--PET 1000 ML,134,SOFT DRINKS-NP,S & A WATER INDUSTRIES-NEPAL,AQUA BLUE,PET,,,1000,ML,1000.000 ML,201810
50058,AQUA MSK--JAR 19000 ML,134,SOFT DRINKS-NP,MATA SARASWOTI KHANE PANI LTD-NP,AQUA MSK,JAR,,,19000,ML,19000.000 ML,201810
50007,AQUA SG--JAR 20000 ML,134,SOFT DRINKS-NP,SAMUL GROUP INDUS-NEPAL,AQUA SG,JAR,,,20000,ML,20000.000 ML,201810
50006,BARAHA--PET 1000 ML,134,SOFT DRINKS-NP,JAY NEPAL JAL UDHYOG-NEPAL,BARAHA,PET,,,1000,ML,1000.000 ML,201810
49916,BISONS--CAN 250 ML,134,SOFT DRINKS-NP,PROFESSIONAL CANNING INDS-MLYS,BISONS,CAN,,,250,ML,250.000 ML,201810
49919,FRESH2O--JAR 19000 ML,134,SOFT DRINKS-NP,NEWA BEVERAGE-NEPAL,FRESH2O,JAR,,,19000,ML,19000.000 ML,201810
50047,HAPPY-MANGO-MANGO PET 500 ML,134,SOFT DRINKS-NP,UNITED BEVERAGE PVT LTD-NEPAL,HAPPY,PET,MANGO,,500,ML,500.000 ML,201810
50049,MEGA SMOOTH-MANGO-MANGO PET 250 ML,134,SOFT DRINKS-NP,MEGA FOODS & BEVERAGE-NEPAL,MEGA SMOOTH,PET,MANGO,,250,ML,250.000 ML,201810
50061,MITHILA JAL--PET 1000 ML,134,SOFT DRINKS-NP,MITHILA PANI PRASODHAN UDYG-NP,MITHILA JAL,PET,,,1000,ML,1000.000 ML,201810
50055,NEPAL SPRING--PET 1000 ML,134,SOFT DRINKS-NP,NEON LIGHT MULTI PURPOSE-NEPAL,NEPAL SPRING,PET,,,1000,ML,1000.000 ML,201810
50050,PRAN-LYCHEE-LITCHI PET 190 ML,134,SOFT DRINKS-NP,THE AGRI. MKT. - BNGLADESH,PRAN,PET,LYCHEE,,190,ML,190.000 ML,201810
49987,PRIDE--PET 1000 ML,134,SOFT DRINKS-NP,PARIJAT JAL UDHYOG-NEPAL,PRIDE,PET,,,1000,ML,1000.000 ML,201810
50056,RAJ AQUA--PET 1000 ML,134,SOFT DRINKS-NP,RAJ AQUA-NEPAL,RAJ AQUA,PET,,,1000,ML,1000.000 ML,201810
49920,SANVI--PET 1000 ML,134,SOFT DRINKS-NP,GAURAV FOOD & BEVERAGE-NEPAL,SANVI,PET,,,1000,ML,1000.000 ML,201810
49918,SLICE-MANGO-TROPICANA PET 1000 ML,134,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,SLICE,PET,MANGO,,1000,ML,1000.000 ML,201810
50320,AQUA OKHRAINI--JAR 20000 ML,134,SOFT DRINKS-NP,GAURI SHANKAR MINERAL WATER-NP,AQUA OKHRAINI,JAR,,,20000,ML,20000.000 ML,201811
50408,BELIEVE--PET 1000 ML,134,SOFT DRINKS-NP,A-ONE POLYMERS & BEVERAGE-NP,BELIEVE,PET,,,1000,ML,1000.000 ML,201811
50405,CAVINS-STRAWBERRY-STRAWBERRY MILKSHAKE TPK 180 ML,134,SOFT DRINKS-NP,CAVIN KARE LTD - INDIA,CAVINS,TPK,STRAWBERRY,,180,ML,180.000 ML,201811
50318,GOPALA-ALMOND-BADAM CAN 180 ML,134,SOFT DRINKS-NP,TULYA BEVERAGE PVT LTD-INDIA,GOPALA,CAN,ALMOND,,180,ML,180.000 ML,201811
50316,JUSICA-MANGO-JUICY MANGO TPK 200 ML,134,SOFT DRINKS-NP,JUSICA AGRO FOODS-IND,JUSICA,TPK,MANGO,,200,ML,200.000 ML,201811
50669,AQUA GOLD--JAR 20000 ML,134,SOFT DRINKS-NP,SHREE KRISHNA BEVERAGE-NEPAL,AQUA GOLD,JAR,,,20000,ML,20000.000 ML,201812
50908,AQUA MB--JAR 19000 ML,134,SOFT DRINKS-NP,MB BEVERAGE UDHYOG-NEPAL,AQUA MB,JAR,,,19000,ML,19000.000 ML,201812
50903,DRINKO-LYCHEE-FLOAT LITCHI PET 250 ML,134,SOFT DRINKS-NP,MYMENSINGH AGRO LTD-BANGLADESH,DRINKO,PET,LYCHEE,,250,ML,250.000 ML,201812
50790,GOOD DRINKS--PET 1000 ML,134,SOFT DRINKS-NP,AQUA NEPAL BISLERI-NEPAL,GOOD DRINKS,PET,,,1000,ML,1000.000 ML,201812
50904,JUST POWER--CAN 250 ML,134,SOFT DRINKS-NP,MERIDYEN GIDA SAN-TURKEY,JUST POWER,CAN,,,250,ML,250.000 ML,201812
50806,PRAN-POMEGRANATE-POMEGRANATE CAN 250 ML,134,SOFT DRINKS-NP,THE AGRI. MKT. - BNGLADESH,PRAN,CAN,POMEGRANATE,,250,ML,250.000 ML,201812
50807,PRANJAL--PET 1000 ML,134,SOFT DRINKS-NP,SHUBHARAMBHA DRINKS & DIET-NP,PRANJAL,PET,,,1000,ML,1000.000 ML,201812
51188,ABI FRESH--PET 1000 ML,134,SOFT DRINKS-NP,ICHHA KAMANA INDUSTRIES-NPL,ABI FRESH,PET,,,1000,ML,1000.000 ML,201901
51087,EXPLOSION--CAN 250 ML,134,SOFT DRINKS-NP,VIET INTERNATIONAL-VIETNAM,EXPLOSION,CAN,,,250,ML,250.000 ML,201901
51305,PRAN-LYCHEE-LITCHI CAN 250 ML,134,SOFT DRINKS-NP,THE AGRI. MKT. - BNGLADESH,PRAN,CAN,LYCHEE,,250,ML,250.000 ML,201901
51045,RED SAOLA--CAN 250 ML,134,SOFT DRINKS-NP,RELIABLE NEPAL EXPRT & IMPR-NP,RED SAOLA,CAN,,,250,ML,250.000 ML,201901
51623,MITRA JAL--PET 1000 ML,134,SOFT DRINKS-NP,MITRA JAL UDYOG-NEPAL,MITRA JAL,PET,,,1000,ML,1000.000 ML,201902
51426,NEPA FRESH--PET 900 ML,134,SOFT DRINKS-NP,NEPA MINERAL WATER-NP,NEPA FRESH,PET,,,900,ML,900.000 ML,201902
51622,OASIS JAL--PET 1000 ML,134,SOFT DRINKS-NP,OM PATHIBHARA FOOD & BEV-NP,OASIS JAL,PET,,,1000,ML,1000.000 ML,201902
51617,REAL FRUIT POWER-POMEGRANATE-POMEGRANATE TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,TPK,POMEGRANATE,,1000,ML,1000.000 ML,201902
51618,REAL FRUIT POWER-PINEAPPLE-PINEAPPLE TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,TPK,PINEAPPLE,,1000,ML,1000.000 ML,201902
51619,REAL FRUIT POWER-APPLE-APPLE TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,TPK,APPLE,,1000,ML,1000.000 ML,201902
51620,REAL FRUIT POWER-GUAVA-GUAVA TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,TPK,GUAVA,,1000,ML,1000.000 ML,201902
51526,RIO JUCILO-LYCHEE-LITCHI TPK 200 ML,134,SOFT DRINKS-NP,CHAUDHARY GROUP - NEPAL,RIO JUCILO,TPK,LYCHEE,,200,ML,200.000 ML,201902
51547,SIMPLY+-MANGO-MANGO TPK 200 ML,134,SOFT DRINKS-NP,FRUIT AGRO PRODUCT-NEPAL,SIMPLY+,TPK,MANGO,,200,ML,200.000 ML,201902
51772,AAROGYA-MANGO-MANGO PET 250 ML,134,SOFT DRINKS-NP,AAROGYA HERBAL UDYOG-NP,AAROGYA,PET,MANGO,,250,ML,250.000 ML,201903
51775,AQUAFINA--PET 1000 ML,134,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,AQUAFINA,PET,,,1000,ML,1000.000 ML,201903
51769,FROOTI-MANGO-MANGO TPK 65 ML,134,SOFT DRINKS-NP,PARLE AGRO PVT LTD-INDIA,FROOTI,TPK,MANGO,,65,ML,65.000 ML,201903
51774,FRUIT JUMP-MANGO-MANGO TPK 200 ML,134,SOFT DRINKS-NP,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,TPK,MANGO,,200,ML,200.000 ML,201903
51777,KANCHAN--PET 1000 ML,134,SOFT DRINKS-NP,KANKAI BEVERAGE INDUS-NPL,KANCHAN,PET,,,1000,ML,1000.000 ML,201903
51737,MEGA SMOOTH-LYCHEE-LITCHI PET 170 ML,134,SOFT DRINKS-NP,MEGA FOODS & BEVERAGE-NEPAL,MEGA SMOOTH,PET,LYCHEE,,170,ML,170.000 ML,201903
51738,MEGA SMOOTH-MANGO-MANGO PET 200 ML,134,SOFT DRINKS-NP,MEGA FOODS & BEVERAGE-NEPAL,MEGA SMOOTH,PET,MANGO,,200,ML,200.000 ML,201903
51739,MEGA SMOOTH-MANGO-MANGO PET 500 ML,134,SOFT DRINKS-NP,MEGA FOODS & BEVERAGE-NEPAL,MEGA SMOOTH,PET,MANGO,,500,ML,500.000 ML,201903
51928,PRANAM-LYCHEE-LYCHEE PET 150 ML+20ML FRE,134,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,PRANAM,PET,LYCHEE,,170,ML,150.000 ML,201903
51764,REAL BURRST-APPLE-APPLE TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL BURRST,TPK,APPLE,,1000,ML,1000.000 ML,201903
51765,REAL FRUIT POWER-ORANGE-ORANGE TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,TPK,ORANGE,,1000,ML,1000.000 ML,201903
51766,REAL FRUIT POWER-MIXED FRUIT-MIXED FRUIT TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,TPK,MIXED FRUIT,,1000,ML,1000.000 ML,201903
51767,REAL FRUIT POWER-CRANBERRY-CRANBERRY TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,TPK,CRANBERRY,,1000,ML,1000.000 ML,201903
51768,REAL FRUIT POWER-MANGO-MANGO TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,TPK,MANGO,,1000,ML,1000.000 ML,201903
51704,RED STAR--CAN 230 ML,134,SOFT DRINKS-NP,THAILND BEV CNS HLDNG CO-THLND,RED STAR,CAN,,,230,ML,230.000 ML,201903
51770,SAJEEB-LYCHEE-LITCHI PET 150 ML+20 ML FRE,134,SOFT DRINKS-NP,HASHEM FOODS LTD-BANGLADESH,SAJEEB,PET,LYCHEE,,170,ML,150.000 ML,201903
52116,AAROGYA-MANGO-MANGO PET 1000 ML,134,SOFT DRINKS-NP,AAROGYA HERBAL UDYOG-NP,AAROGYA,PET,MANGO,,1000,ML,1000.000 ML,201904
52121,AQUA SANJIVANI--PET 1000 ML,134,SOFT DRINKS-NP,KRITI BEVERAGE INDUSTRIES-NEPAL,AQUA SANJIVANI,PET,,,1000,ML,1000.000 ML,201904
52096,AQUAFINA--PET 500 ML,134,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,AQUAFINA,PET,,,500,ML,500.000 ML,201904
52122,ATR--PET 1000 ML,134,SOFT DRINKS-NP,ASIAN PURE NATURAL DRINK WTR-NEPAL,ATR,PET,,,1000,ML,1000.000 ML,201904
52151,BG-LYCHEE-LITCHI PET 170 ML,134,SOFT DRINKS-NP,GANGA PEYA JAL UDHYOG - NEPAL,BG,PET,LYCHEE,,170,ML,170.000 ML,201904
52147,FROOTO-MANGO-MANGO JUICE DRINK PET 250 ML,134,SOFT DRINKS-NP,ANOOJ EVEREST UDHYOG-NP,FROOTO,PET,MANGO,,250,ML,250.000 ML,201904
52148,FROOTO-MANGO-MANGO JUICE DRINK PET 500 ML,134,SOFT DRINKS-NP,ANOOJ EVEREST UDHYOG-NP,FROOTO,PET,MANGO,,500,ML,500.000 ML,201904
52093,HIGHNESS--PET 1000 ML,134,SOFT DRINKS-NP,P.M WATER INDUSTRIES-NEPAL,HIGHNESS,PET,,,1000,ML,1000.000 ML,201904
51967,HYGEN RUHSH-MANGO-MANGO TPK 200 ML,134,SOFT DRINKS-NP,HYGEN PACKS-INDIA,HYGEN RUHSH,TPK,MANGO,,200,ML,200.000 ML,201904
51974,MORANG AQUA--PET 1000 ML,134,SOFT DRINKS-NP,KOSHI JAL UDHYOG-NEPAL,MORANG AQUA,PET,,,1000,ML,1000.000 ML,201904
52095,PARIBESH--JAR 19000 ML,134,SOFT DRINKS-NP,PARIBESH MAHAT WATER-NEPAL,PARIBESH,JAR,,,19000,ML,19000.000 ML,201904
51964,PERNA-LYCHEE-LITCHI PET 150 ML+20 ML FRE,134,SOFT DRINKS-NP,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PET,LYCHEE,,170,ML,150.000 ML,201904
51968,PRAN-LYCHEE-LYCHEE PET 150 ML,134,SOFT DRINKS-NP,THE AGRI. MKT. - BNGLADESH,PRAN,PET,LYCHEE,,150,ML,150.000 ML,201904
52157,PRIDE-LYCHEE-LITCHI PET 150 ML+20 ML FR,134,SOFT DRINKS-NP,NEPAL SOFT DRINKS UDHYOG-NEPAL,PRIDE,PET,LYCHEE,,170,ML,150.000 ML,201904
52097,REAL FRUIT POWER-MOSAMBI-MOSAMBI TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,TPK,MOSAMBI,,1000,ML,1000.000 ML,201904
52102,REAL FRUIT POWER-APPLE-ACTIVE 100% APPLE TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,TPK,APPLE,,1000,ML,1000.000 ML,201904
52098,RED DIMO--CAN 230 ML,134,SOFT DRINKS-NP,THAILND BEV CNS HLDNG CO-THLND,RED DIMO,CAN,,,230,ML,230.000 ML,201904
52252,AARAMBHA--PET 1000 ML,134,SOFT DRINKS-NP,EVEREST FOOD & BEVERAGE-NEPAL,AARAMBHA,PET,,,1000,ML,1000.000 ML,201905
52306,ADPL-ALMOND-BADAM DRINK CAN 180 ML,134,SOFT DRINKS-NP,APRAN AGRO FOODS-INDIA,ADPL,CAN,ALMOND,,180,ML,180.000 ML,201905
52227,AMUL KOOL-SAFFRON-KESAR PET 200 ML,134,SOFT DRINKS-NP,GUJARAT CO-OPERTV MILK MKTNG,AMUL KOOL,PET,SAFFRON,,200,ML,200.000 ML,201905
52255,FRESH2O--PET 1000 ML,134,SOFT DRINKS-NP,NEWA BEVERAGE-NEPAL,FRESH2O,PET,,,1000,ML,1000.000 ML,201905
52354,FRESHEN-MANGO-MANGO PET 200 ML,134,SOFT DRINKS-NP,SHRI KRISHNA FRUIT PROCESR-IND,FRESHEN,PET,MANGO,,200,ML,200.000 ML,201905
52244,GOODLIFE-LYCHEE-LITCHI PET 150 ML+15% EXT[22ML],134,SOFT DRINKS-NP,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,PET,LYCHEE,,172,ML,150.000 ML,201905
52311,HEYDAY--PET 1000 ML,134,SOFT DRINKS-NP,HILL SIDE DRINKING WATER-NEPAL,HEYDAY,PET,,,1000,ML,1000.000 ML,201905
52351,HMT-MANGO-MANGO PET 200 ML,134,SOFT DRINKS-NP,HMT FRUIT PRASODHAN KENDRA-NP,HMT,PET,MANGO,,200,ML,200.000 ML,201905
52224,JMC ICE--PET 1000 ML,134,SOFT DRINKS-NP,J.M.C. WATER INDUSTRIES-NPL,JMC ICE,PET,,,1000,ML,1000.000 ML,201905
52223,MITHO--PET 1000 ML,134,SOFT DRINKS-NP,HILL SIDE DRINKING WATER-NEPAL,MITHO,PET,,,1000,ML,1000.000 ML,201905
52254,PARIBESH--PET 1000 ML,134,SOFT DRINKS-NP,PARIBESH MAHAT WATER-NEPAL,PARIBESH,PET,,,1000,ML,1000.000 ML,201905
52228,REAL BURRST-MIXED FRUIT-MIXED FRUIT TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL BURRST,TPK,MIXED FRUIT,,1000,ML,1000.000 ML,201905
52247,REAL-GRAPE-FRUIT POWER GRAPE TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL,TPK,GRAPE,,1000,ML,1000.000 ML,201905
52307,RED SAOLA--CAN 230 ML,134,SOFT DRINKS-NP,RELIABLE NEPAL EXPRT & IMPR-NP,RED SAOLA,CAN,,,230,ML,230.000 ML,201905
52401,SAILESHWORI JAL--PET 1000 ML,134,SOFT DRINKS-NP,JANAKI MINERAL WATER-NEPAL,SAILESHWORI JAL,PET,,,1000,ML,1000.000 ML,201905
52253,SATYAM--PET 1000 ML,134,SOFT DRINKS-NP,PASHUPATI AQUA INDS-NEPAL,SATYAM,PET,,,1000,ML,1000.000 ML,201905
52512,ABISHEK DHARA--PET 1000 ML,134,SOFT DRINKS-NP,GANGAJAL PANI UDHYOG-NP,ABISHEK DHARA,PET,,,1000,ML,1000.000 ML,201906
52572,ADPL-ALMOND-BADAM DRINK CAN 180 ML,134,SOFT DRINKS-NP,TULYA BEVERAGE PVT LTD-INDIA,ADPL,CAN,ALMOND,,180,ML,180.000 ML,201906
52510,AMRAPALI KOOL-MANGO-MANGO TPK 200 ML,134,SOFT DRINKS-NP,AMRAPALI BEVERAGE-NEPAL,AMRAPALI KOOL,TPK,MANGO,,200,ML,200.000 ML,201906
52484,AMUL KOOL-SAFFRON-KESAR PET 180 ML,134,SOFT DRINKS-NP,GUJARAT CO-OPERTV MILK MKTNG,AMUL KOOL,PET,SAFFRON,,180,ML,180.000 ML,201906
52585,AQUA 77--JAR 19000 ML,134,SOFT DRINKS-NP,AQUATIC INDUSTRIES PVT LTD-NP,AQUA 77,JAR,,,19000,ML,19000.000 ML,201906
52580,AQUA AMAR--PET 1000 ML,134,SOFT DRINKS-NP,AMAR DRINKING WATER & BEVRG-NP,AQUA AMAR,PET,,,1000,ML,1000.000 ML,201906
52487,AQUA CHAHANA--PET 1000 ML,134,SOFT DRINKS-NP,HIM DHARA COMPANY PVT LTD-NEPL,AQUA CHAHANA,PET,,,1000,ML,1000.000 ML,201906
52581,AQUA FLASH--PET 1000 ML,134,SOFT DRINKS-NP,BUDDHA BHUMI BEVERAGE-NP,AQUA FLASH,PET,,,1000,ML,1000.000 ML,201906
52577,BAINSY--PET 1000 ML,134,SOFT DRINKS-NP,AAKASH GANGA WATER & BEVRG-NP,BAINSY,PET,,,1000,ML,1000.000 ML,201906
52509,BLOON-LYCHEE-LYCHEE PET 170 ML,134,SOFT DRINKS-NP,TRIVENI FOOD & BEVERAGE-NP,BLOON,PET,LYCHEE,,170,ML,170.000 ML,201906
52511,CRYSTAL--PET 1000 ML,134,SOFT DRINKS-NP,CRYSTAL MINERAL WATR UDHYG-NP,CRYSTAL,PET,,,1000,ML,1000.000 ML,201906
52567,FRUIT SHINE-MANGO-MANGO TPK 200 ML,134,SOFT DRINKS-NP,SAARANG INTNL FOOD & BEV-INDIA,FRUIT SHINE,TPK,MANGO,,200,ML,200.000 ML,201906
52485,LITCHI SIP-LYCHEE-PET 150 ML+20 ML FR,134,SOFT DRINKS-NP,EVEREST FOOD & BEVERAGE-NEPAL,LITCHI SIP,PET,LYCHEE,,170,ML,150.000 ML,201906
52566,REAL-LYCHEE-FRUIT POWER LITCHI TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL,TPK,LYCHEE,,1000,ML,1000.000 ML,201906
52508,ROBO KING--CAN 250 ML,134,SOFT DRINKS-NP,NIRANJANA INTERNATIONAL-NP,ROBO KING,CAN,,,250,ML,250.000 ML,201906
52573,SONA-ALMOND-BADAM DRINK CAN 180 ML,134,SOFT DRINKS-NP,SNK INTERNATIONAL-NEPAL,SONA,CAN,ALMOND,,180,ML,180.000 ML,201906
52579,SUNMAI SPRING--PET 1000 ML,134,SOFT DRINKS-NP,SUNMAI WATER-NEPAL,SUNMAI SPRING,PET,,,1000,ML,1000.000 ML,201906
52583,VED VYAS--PET 1000 ML,134,SOFT DRINKS-NP,VED VYASH KHANIPANI UDGY-NP,VED VYAS,PET,,,1000,ML,1000.000 ML,201906
52584,ZERO AQUA--PET 1000 ML,134,SOFT DRINKS-NP,BHAGWATI BEVERAGE INDUS-NEPAL,ZERO AQUA,PET,,,1000,ML,1000.000 ML,201906
52827,AAROGYA-MANGO-MANGO PET 500 ML,134,SOFT DRINKS-NP,AAROGYA HERBAL UDYOG-NP,AAROGYA,PET,MANGO,,500,ML,500.000 ML,201907
52887,AQUA NIKI GANGA--PET 1000 ML,134,SOFT DRINKS-NP,GOOD LUCK BEVERAGE INDS-NPL,AQUA NIKI GANGA,PET,,,1000,ML,1000.000 ML,201907
52890,AQUA TILOTTAMA--PET 1000 ML,134,SOFT DRINKS-NP,JAY SHIV SHAKTI WATER INDS-NPL,AQUA TILOTTAMA,PET,,,1000,ML,1000.000 ML,201907
52749,BELLA--PET 1000 ML,134,SOFT DRINKS-NP,EASTERN FOOD & BEVERAGE-NPL,BELLA,PET,,,1000,ML,1000.000 ML,201907
52750,DAILY--PET 1000 ML,134,SOFT DRINKS-NP,DAILY FRESH WATER-NP,DAILY,PET,,,1000,ML,1000.000 ML,201907
52747,GOODLIFE-APPLE-APPLE TPK 200 ML,134,SOFT DRINKS-NP,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,TPK,APPLE,,200,ML,200.000 ML,201907
52795,HIMALAYA RUS--PET 1000 ML,134,SOFT DRINKS-NP,SMART PRASODHIT PANI UDHYOG-NP,HIMALAYA RUS,PET,,,1000,ML,1000.000 ML,201907
52796,HULAS--PET 1000 ML,134,SOFT DRINKS-NP,HULAS PURIFIED WATER INDUS-NP,HULAS,PET,,,1000,ML,1000.000 ML,201907
52894,JANAKPUR BISLERI--PET 1000 ML,134,SOFT DRINKS-NP,JANAKPUR BISLERI UDYHOG-NP,JANAKPUR BISLERI,PET,,,1000,ML,1000.000 ML,201907
52751,PATANJALI DIVYA JAL--PET 1000 ML,134,SOFT DRINKS-NP,CHANDAGIRI BEVERAGE-NEPAL,PATANJALI DIVYA JAL,PET,,,1000,ML,1000.000 ML,201907
52825,REAL ACTIV-MIXED FRUIT-FRUIT POWER 100% MIXED FRUIT TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,TPK,MIXED FRUIT,,1000,ML,1000.000 ML,201907
52889,REAL-GUAVA-FRUIT POWER MASALA GUAVA TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL,TPK,GUAVA,,1000,ML,1000.000 ML,201907
52893,REAL-POMEGRANATE-FRUIT POWER MASALA POMEGRANATE TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL,TPK,POMEGRANATE,,1000,ML,1000.000 ML,201907
53071,AMUL KOOL-SAFFRON-KESAR RGB 200 ML,134,SOFT DRINKS-NP,GUJARAT CO-OPERTV MILK MKTNG,AMUL KOOL,RGB,SAFFRON,,200,ML,200.000 ML,201908
